Race,Cache Valley Circuit,160934
Started,20,12000
Started,21,12000
Started,22,12000
Started,23,12000
Started,24,12000
Started,25,12000
Started,26,12000
Started,27,12000
Started,28,12000
Started,29,12000
Started,30,12000
---
OnCourse,11,12120,874.673072955802
OnCourse,12,12120,1147.8436450001
OnCourse,13,12120,1190.51302803784
OnCourse,14,12120,1106.86766554103
OnCourse,15,12120,927.682134591249
OnCourse,16,12120,724.040300692106
OnCourse,17,12120,814.746625906086
OnCourse,18,12120,1094.79183589619
OnCourse,19,12120,1002.655302902
OnCourse,20,12120,1325.03109961953
OnCourse,21,12120,858.476169093605
OnCourse,22,12120,988.281516035519
OnCourse,23,12120,1033.40302384758
OnCourse,24,12120,1159.38281667713
OnCourse,25,12120,1178.59368138953
OnCourse,26,12120,910.175555661393
OnCourse,27,12120,1000.53074933529
OnCourse,28,12120,1127.96256232987
OnCourse,29,12120,768.477337403335
OnCourse,30,12120,1075.26635175836
Started,31,12120
Started,32,12120
Started,33,12120
Started,34,12120
Started,35,12120
Started,36,12120
Started,37,12120
Started,38,12120
Started,39,12120
Started,40,12120
Started,41,12120
Started,42,12120
Started,43,12120
Started,44,12120
Started,45,12120
Started,46,12120
Started,47,12120
Started,48,12120
Started,49,12120
Started,50,12120
---
OnCourse,11,12240,1735.62544708003
OnCourse,12,12240,2357.9934564855
OnCourse,13,12240,2100.57061121694
OnCourse,14,12240,1747.20276721761
OnCourse,15,12240,1884.27264870334
OnCourse,16,12240,1560.44064617096
OnCourse,17,12240,1643.52886440641
OnCourse,18,12240,2119.39939257728
OnCourse,19,12240,1892.34651502279
OnCourse,20,12240,2541.12676065152
OnCourse,21,12240,1845.52057407972
OnCourse,22,12240,1851.4625611809
OnCourse,23,12240,1801.0654151703
OnCourse,24,12240,2183.66345125727
OnCourse,25,12240,2054.92631858559
OnCourse,26,12240,2023.84378994533
OnCourse,27,12240,1874.62639596465
OnCourse,28,12240,2379.40746959345
OnCourse,29,12240,1473.9431151766
OnCourse,30,12240,2355.85927360406
OnCourse,31,12240,938.205579078994
OnCourse,32,12240,709.618076736754
OnCourse,33,12240,1108.84830893309
OnCourse,34,12240,1143.81562734461
OnCourse,35,12240,1105.64893118854
OnCourse,36,12240,742.255203369096
OnCourse,37,12240,790.923174340643
OnCourse,38,12240,1102.49139285558
OnCourse,39,12240,879.591325240482
OnCourse,40,12240,1281.95088971134
OnCourse,41,12240,876.327864490524
OnCourse,42,12240,824.712487864064
OnCourse,43,12240,808.710208039812
OnCourse,44,12240,1404.9072665682
OnCourse,45,12240,1215.72001532876
OnCourse,46,12240,897.240767213103
OnCourse,47,12240,936.041492731502
OnCourse,48,12240,1097.15424038018
OnCourse,49,12240,1150.45257440159
OnCourse,50,12240,1343.92768366859
Started,51,12240
Started,52,12240
Started,53,12240
Started,54,12240
Started,55,12240
Started,56,12240
Started,57,12240
Started,58,12240
Started,59,12240
Started,60,12240
Started,61,12240
Started,62,12240
Started,63,12240
Started,64,12240
Started,65,12240
Started,66,12240
Started,67,12240
Started,68,12240
Started,69,12240
Started,70,12240
---
OnCourse,11,12360,2693.04790927181
OnCourse,12,12360,3445.68115161658
OnCourse,13,12360,3271.27523499234
OnCourse,14,12360,2412.24099950663
OnCourse,15,12360,2824.85351345432
OnCourse,16,12360,2284.05244662947
OnCourse,17,12360,2461.14455864993
OnCourse,18,12360,2962.33778542224
OnCourse,19,12360,3076.40775561148
OnCourse,20,12360,3748.54564598071
OnCourse,21,12360,2913.52463762777
OnCourse,22,12360,2952.39400325262
OnCourse,23,12360,2535.33672534533
OnCourse,24,12360,3279.75521977586
OnCourse,25,12360,2996.23602943875
OnCourse,26,12360,3002.43518472028
OnCourse,27,12360,2701.72718958386
OnCourse,28,12360,3415.84379808333
OnCourse,29,12360,2334.32126160976
OnCourse,30,12360,3612.73824308765
OnCourse,31,12360,1832.8328664443
OnCourse,32,12360,1469.95661880928
OnCourse,33,12360,2093.40636203315
OnCourse,34,12360,2230.71350693078
OnCourse,35,12360,2219.72099385264
OnCourse,36,12360,1572.61174476302
OnCourse,37,12360,1783.89291793928
OnCourse,38,12360,2058.50623164646
OnCourse,39,12360,1787.97639576948
OnCourse,40,12360,2548.68731678874
OnCourse,41,12360,1752.21003695346
OnCourse,42,12360,1700.71223105202
OnCourse,43,12360,1635.82568727001
OnCourse,44,12360,2615.86444955951
OnCourse,45,12360,2392.3647200728
OnCourse,46,12360,1726.12429872656
OnCourse,47,12360,1743.36058727866
OnCourse,48,12360,2117.13413489043
OnCourse,49,12360,2126.17053699522
OnCourse,50,12360,2667.72431416936
OnCourse,51,12360,887.373813759029
OnCourse,52,12360,679.028661691068
OnCourse,53,12360,779.978476133447
OnCourse,54,12360,921.774003375377
OnCourse,55,12360,1190.38594391643
OnCourse,56,12360,708.461611209404
OnCourse,57,12360,1159.61427670858
OnCourse,58,12360,1240.74737040056
OnCourse,59,12360,963.328166856677
OnCourse,60,12360,794.487110276908
OnCourse,61,12360,1063.0527704035
OnCourse,62,12360,829.792999996682
OnCourse,63,12360,1070.63506738712
OnCourse,64,12360,730.961661412532
OnCourse,65,12360,1257.27195262063
OnCourse,66,12360,1166.65104023851
OnCourse,67,12360,953.219188930958
OnCourse,68,12360,1024.67726460307
OnCourse,69,12360,1237.14570696083
OnCourse,70,12360,1285.37422642951
Started,71,12360
Started,72,12360
Started,73,12360
Started,74,12360
Started,75,12360
Started,76,12360
Started,77,12360
Started,78,12360
Started,79,12360
Started,80,12360
Started,81,12360
Started,82,12360
Started,83,12360
Started,84,12360
Started,85,12360
Started,86,12360
Started,87,12360
Started,88,12360
Started,89,12360
Started,90,12360
---
OnCourse,11,12480,3600.65859519744
OnCourse,12,12480,4607.69970131274
OnCourse,13,12480,4325.2118867793
OnCourse,14,12480,3248.10660623488
OnCourse,15,12480,3626.38015077564
OnCourse,16,12480,3019.33925795753
OnCourse,17,12480,3246.65920045558
OnCourse,18,12480,3768.45041488385
OnCourse,19,12480,4304.20449654651
OnCourse,20,12480,5166.5507318504
OnCourse,21,12480,4008.61443524302
OnCourse,22,12480,3936.36500053166
OnCourse,23,12480,3190.60573029926
OnCourse,24,12480,3985.77959807382
OnCourse,25,12480,4106.56884165783
OnCourse,26,12480,4109.55523606876
OnCourse,27,12480,3628.05132146203
OnCourse,28,12480,4656.30670090807
OnCourse,29,12480,3019.14696923772
OnCourse,30,12480,4678.00208893764
OnCourse,31,12480,2688.38779576989
OnCourse,32,12480,2258.83064814188
OnCourse,33,12480,3215.90839247637
OnCourse,34,12480,3213.65506718287
OnCourse,35,12480,3533.40506532478
OnCourse,36,12480,2491.16380346074
OnCourse,37,12480,2902.49994642247
OnCourse,38,12480,3023.29706728179
OnCourse,39,12480,2722.70388268327
OnCourse,40,12480,3787.32766516788
OnCourse,41,12480,2939.55991104941
OnCourse,42,12480,2519.64436359954
OnCourse,43,12480,2432.48068311982
OnCourse,44,12480,3952.79196702044
OnCourse,45,12480,3339.99632222256
OnCourse,46,12480,2554.40593075799
OnCourse,47,12480,2634.06339467143
OnCourse,48,12480,3138.40195656253
OnCourse,49,12480,3137.37650136158
OnCourse,50,12480,3809.42915511459
OnCourse,51,12480,1795.43215256652
OnCourse,52,12480,1531.85053143265
OnCourse,53,12480,1558.93699086621
OnCourse,54,12480,1990.76893345358
OnCourse,55,12480,2435.5418993934
OnCourse,56,12480,1569.21008297338
OnCourse,57,12480,2405.60107422996
OnCourse,58,12480,2387.87511892237
OnCourse,59,12480,1925.23573276565
OnCourse,60,12480,1610.19058634975
OnCourse,61,12480,2052.25982458367
OnCourse,62,12480,1847.333429156
OnCourse,63,12480,1884.38571673428
OnCourse,64,12480,1591.89246649948
OnCourse,65,12480,2418.03858506176
OnCourse,66,12480,2176.60755342457
OnCourse,67,12480,2091.12287774069
OnCourse,68,12480,2140.49919588584
OnCourse,69,12480,2245.89477074478
OnCourse,70,12480,2607.75055306264
OnCourse,71,12480,877.406601833664
OnCourse,72,12480,785.921223987992
OnCourse,73,12480,820.174427817019
OnCourse,74,12480,957.661014644251
OnCourse,75,12480,979.304386865151
OnCourse,76,12480,1346.91509998635
OnCourse,77,12480,1425.92355418457
OnCourse,78,12480,1164.84638002138
OnCourse,79,12480,936.343858357767
OnCourse,80,12480,870.461322234316
OnCourse,81,12480,691.180889876651
OnCourse,82,12480,1391.11418807258
OnCourse,83,12480,1149.25897409202
OnCourse,84,12480,1382.2199204967
OnCourse,85,12480,1316.96345565916
OnCourse,86,12480,973.803178751999
OnCourse,87,12480,985.435029199666
OnCourse,88,12480,974.246165404112
OnCourse,89,12480,843.165582513603
OnCourse,90,12480,948.458109217452
Started,91,12480
Started,92,12480
Started,93,12480
Started,94,12480
Started,95,12480
Started,96,12480
Started,97,12480
Started,98,12480
Started,99,12480
Started,100,12480
Started,101,12480
Started,102,12480
Started,103,12480
Started,104,12480
Started,105,12480
Started,106,12480
Started,107,12480
Started,108,12480
Started,109,12480
Started,110,12480
---
OnCourse,11,12600,4428.0303497491
OnCourse,12,12600,5493.78197177972
OnCourse,13,12600,5517.77461180866
OnCourse,14,12600,3894.8598387577
OnCourse,15,12600,4428.53732884824
OnCourse,16,12600,3708.3558519524
OnCourse,17,12600,4044.95760832952
OnCourse,18,12600,4798.62359640957
OnCourse,19,12600,5408.1292765729
OnCourse,20,12600,6350.95214857318
OnCourse,21,12600,4786.60379812273
OnCourse,22,12600,4766.19054084406
OnCourse,23,12600,3782.4868881874
OnCourse,24,12600,5050.56763790666
OnCourse,25,12600,5258.06115925081
OnCourse,26,12600,5183.85832690026
OnCourse,27,12600,4658.95020531116
OnCourse,28,12600,5768.90385394411
OnCourse,29,12600,3829.62524741167
OnCourse,30,12600,5761.64015555902
OnCourse,31,12600,3467.56416474415
OnCourse,32,12600,3086.42772314544
OnCourse,33,12600,4349.81460837951
OnCourse,34,12600,4241.92794840776
OnCourse,35,12600,4782.35334461907
OnCourse,36,12600,3255.91898985609
OnCourse,37,12600,3741.11831444376
OnCourse,38,12600,3925.29582263335
OnCourse,39,12600,3504.51535994063
OnCourse,40,12600,5088.83530823302
OnCourse,41,12600,4026.24579503581
OnCourse,42,12600,3466.19564260029
OnCourse,43,12600,3112.8300662476
OnCourse,44,12600,5303.64873508624
OnCourse,45,12600,4317.46484863008
OnCourse,46,12600,3423.29319735816
OnCourse,47,12600,3637.50477909138
OnCourse,48,12600,3890.00760749076
OnCourse,49,12600,4199.40606150374
OnCourse,50,12600,4872.50344442002
OnCourse,51,12600,2863.76573680044
OnCourse,52,12600,2257.0608434595
OnCourse,53,12600,2506.72159086371
OnCourse,54,12600,3056.73796120541
OnCourse,55,12600,3784.66187229647
OnCourse,56,12600,2424.84060269383
OnCourse,57,12600,3790.45588335847
OnCourse,58,12600,3567.5717997925
OnCourse,59,12600,2527.91529736958
OnCourse,60,12600,2359.16336876358
OnCourse,61,12600,3181.0702422431
OnCourse,62,12600,2525.63384340145
OnCourse,63,12600,2791.2838911946
OnCourse,64,12600,2324.18187126549
OnCourse,65,12600,3830.68599542654
OnCourse,66,12600,3334.88171252077
OnCourse,67,12600,2930.28191640139
OnCourse,68,12600,3304.28455846543
OnCourse,69,12600,3195.00304467903
OnCourse,70,12600,4007.97112697385
OnCourse,71,12600,1801.87253982144
OnCourse,72,12600,1616.02225418615
OnCourse,73,12600,1712.17434132251
OnCourse,74,12600,1603.77949855356
OnCourse,75,12600,2046.3257893538
OnCourse,76,12600,2633.53246292507
OnCourse,77,12600,2621.01523472719
OnCourse,78,12600,2268.86186119241
OnCourse,79,12600,1784.23634176496
OnCourse,80,12600,1680.84499882326
OnCourse,81,12600,1521.49457381909
OnCourse,82,12600,2705.80932549531
OnCourse,83,12600,2455.24660684374
OnCourse,84,12600,2741.8680484522
OnCourse,85,12600,2498.15062692042
OnCourse,86,12600,2101.30534959425
OnCourse,87,12600,2096.9055792118
OnCourse,88,12600,1961.40946743134
OnCourse,89,12600,1679.68047728695
OnCourse,90,12600,1858.87697569319
OnCourse,91,12600,876.64825604611
OnCourse,92,12600,855.4407467161
OnCourse,93,12600,1147.6424842117
OnCourse,94,12600,1256.2630422653
OnCourse,95,12600,1022.68908876798
OnCourse,96,12600,924.166807822765
OnCourse,97,12600,899.944175311772
OnCourse,98,12600,1151.40515672354
OnCourse,99,12600,924.410238467347
OnCourse,100,12600,1116.60218365566
OnCourse,101,12600,865.121241809461
OnCourse,102,12600,1050.14196036705
OnCourse,103,12600,1349.65468849699
OnCourse,104,12600,1222.70235506936
OnCourse,105,12600,801.156764647534
OnCourse,106,12600,1091.68548575641
OnCourse,107,12600,1246.50179778203
OnCourse,108,12600,828.972172027724
OnCourse,109,12600,1010.92951138726
OnCourse,110,12600,1178.59655565144
Started,111,12600
Started,112,12600
Started,113,12600
Started,114,12600
Started,115,12600
Started,116,12600
Started,117,12600
Started,118,12600
Started,119,12600
Started,120,12600
Started,121,12600
Started,122,12600
Started,123,12600
Started,124,12600
Started,125,12600
Started,126,12600
Started,127,12600
Started,128,12600
Started,129,12600
Started,130,12600
---
OnCourse,11,12720,5355.97668244114
OnCourse,12,12720,6525.92076944671
OnCourse,13,12720,6546.6527258644
OnCourse,14,12720,4942.44092677269
OnCourse,15,12720,5312.80042731963
OnCourse,16,12720,4443.50484466335
OnCourse,17,12720,4873.34913003548
OnCourse,18,12720,5823.86560026257
OnCourse,19,12720,6560.56451484368
OnCourse,20,12720,7537.80987351683
OnCourse,21,12720,5725.85281174883
OnCourse,22,12720,5562.23097545032
OnCourse,23,12720,4467.02624773672
OnCourse,24,12720,6165.23131241368
OnCourse,25,12720,6240.76901237354
OnCourse,26,12720,6172.81517173174
OnCourse,27,12720,5625.81908675854
OnCourse,28,12720,7100.98469126802
OnCourse,29,12720,4595.81793099745
OnCourse,30,12720,6862.16795342492
OnCourse,31,12720,4411.56928159938
OnCourse,32,12720,3838.53513181209
OnCourse,33,12720,5425.81811049767
OnCourse,34,12720,5325.06384815929
OnCourse,35,12720,6106.83016200882
OnCourse,36,12720,4171.64710113282
OnCourse,37,12720,4926.48441229523
OnCourse,38,12720,4781.06430031572
OnCourse,39,12720,4369.20279036179
OnCourse,40,12720,6491.04734380075
OnCourse,41,12720,4950.55911188793
OnCourse,42,12720,4255.12314557863
OnCourse,43,12720,3958.10745688756
OnCourse,44,12720,6688.35786050769
OnCourse,45,12720,5537.6951161975
OnCourse,46,12720,4218.39385457078
OnCourse,47,12720,4253.19375472385
OnCourse,48,12720,4848.03028789918
OnCourse,49,12720,5182.62925787588
OnCourse,50,12720,6033.48297192958
OnCourse,51,12720,3772.67630121129
OnCourse,52,12720,3106.5856333036
OnCourse,53,12720,3471.81055009009
OnCourse,54,12720,4095.56467154857
OnCourse,55,12720,4812.33783052372
OnCourse,56,12720,3152.05093266052
OnCourse,57,12720,4959.9956738591
OnCourse,58,12720,4784.93626811714
OnCourse,59,12720,3322.42885028951
OnCourse,60,12720,3209.99500123035
OnCourse,61,12720,4188.06896343822
OnCourse,62,12720,3503.31818297963
OnCourse,63,12720,3689.32606807849
OnCourse,64,12720,3019.85458407549
OnCourse,65,12720,5181.55353688228
OnCourse,66,12720,4459.04276057155
OnCourse,67,12720,4031.30290983205
OnCourse,68,12720,4580.90087301811
OnCourse,69,12720,4393.88209791453
OnCourse,70,12720,5455.86411904258
OnCourse,71,12720,2656.88829991522
OnCourse,72,12720,2306.21073705093
OnCourse,73,12720,2518.83271282786
OnCourse,74,12720,2700.61728482425
OnCourse,75,12720,3196.17101422351
OnCourse,76,12720,3947.53411527061
OnCourse,77,12720,3833.05727472194
OnCourse,78,12720,3389.51300033003
OnCourse,79,12720,2720.49396615026
OnCourse,80,12720,2459.41180686952
OnCourse,81,12720,2245.26513769067
OnCourse,82,12720,3869.27344637664
OnCourse,83,12720,3752.08905142337
OnCourse,84,12720,3937.1825463213
OnCourse,85,12720,3475.03885966411
OnCourse,86,12720,3350.35033062765
OnCourse,87,12720,3022.78807809232
OnCourse,88,12720,3097.36201437792
OnCourse,89,12720,2538.65959792486
OnCourse,90,12720,2754.947590653
OnCourse,91,12720,1754.04336613794
OnCourse,92,12720,2001.12754208061
OnCourse,93,12720,2454.37646601351
OnCourse,94,12720,2484.05173919688
OnCourse,95,12720,2037.0324938014
OnCourse,96,12720,1872.6133649561
OnCourse,97,12720,1919.66341892096
OnCourse,98,12720,2319.65811238347
OnCourse,99,12720,1719.45449444449
OnCourse,100,12720,2178.52099341398
OnCourse,101,12720,1695.45212330134
OnCourse,102,12720,2115.19296290268
OnCourse,103,12720,2677.63250208345
OnCourse,104,12720,2224.22875838867
OnCourse,105,12720,2006.4745393853
OnCourse,106,12720,1784.61168377836
OnCourse,107,12720,2517.80642529016
OnCourse,108,12720,1525.00893583054
OnCourse,109,12720,2118.58484168914
OnCourse,110,12720,2385.4783107513
OnCourse,111,12720,723.150909910567
OnCourse,112,12720,1018.09764819655
OnCourse,113,12720,707.080829331067
OnCourse,114,12720,713.425181624559
OnCourse,115,12720,1252.75600289279
OnCourse,116,12720,1003.8391739409
OnCourse,117,12720,1286.15511513915
OnCourse,118,12720,694.52146958762
OnCourse,119,12720,621.685789314446
OnCourse,120,12720,1066.44850187808
OnCourse,121,12720,970.761749170249
OnCourse,122,12720,959.524349768739
OnCourse,123,12720,910.503673276878
OnCourse,124,12720,1138.26140417804
OnCourse,125,12720,1141.33776924131
OnCourse,126,12720,946.240323277906
OnCourse,127,12720,861.163389993806
